Date,elecCEF,elecCampus,cwLoads,hwLoads,hwStorage,cwStorage,gHeater,elecHeater,hwHeater,elecHRC,hwHRC,cwHRC,elecChiller,cwChiller,elecPrice,elecGrid,gGrid
2016-07-21T04:00:00.0,0.0,24982.33,8442.04859,34.096528,186.77887411540303,12942.04859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,24982.33,0.0
2016-07-21T05:00:00.0,8741.005514617878,23866.7,7147.148040000001,36.587167,152.68234611540302,4500.0,0.0,0.0,0.0,7742.316998642399,95.68233855852593,5834.288936495483,998.6885159754784,2191.7405872261734,0.033,32607.70551461788,0.0
2016-07-21T06:00:00.0,9783.97551461788,22823.73,6402.2754,37.893555,211.77751767392894,5378.881483721655,0.0,0.0,0.0,7742.316998642399,95.68233855852593,5834.288936495483,2041.6585159754795,4480.662151550453,0.031,32607.70551461788,0.0
2016-07-21T07:00:00.0,10527.444684617876,22080.260830000003,5824.867967,38.31711108,269.56630123245486,9291.55717176759,0.0,0.0,0.0,7742.316998642399,95.68233855852593,5834.288936495483,2785.127685975476,6112.293565323873,0.029,32607.70551461788,0.0
2016-07-21T08:00:00.0,11286.783294617879,21320.92222,5547.414314,41.09494447,326.9315287109808,15413.271706586946,0.0,0.0,0.0,7742.316998642399,95.68233855852593,5834.288936495483,3544.4662959754787,7778.752350382913,0.027000000000000003,32607.70551461788,0.0
2016-07-21T09:00:00.0,11903.94551461788,20703.76,5156.23606,44.090889,381.5189227995067,23478.898679465343,0.0,0.0,0.0,7742.316998642399,95.68233855852593,5834.288936495483,4161.628515975481,9133.188157783172,0.027000000000000003,32607.70551461788,0.0
2016-07-21T10:00:00.0,11978.85551461788,20628.85,5086.38882,46.683556,433.11037235803263,33290.139713744,0.0,0.0,0.0,7742.316998642399,95.68233855852593,5834.288936495483,4236.5385159754815,9297.587051695302,0.026,32607.70551461788,0.0
2016-07-21T11:00:00.0,11860.275514617877,20747.43,4789.29395,51.681278000000006,482.10915491655857,43335.62688193478,0.0,0.0,0.0,7623.7369986423955,94.21688426257553,5744.931967230215,4236.5385159754815,9297.587051695302,0.026,32607.70551461788,0.0
2016-07-21T12:00:00.0,11189.275514617877,21418.43,4778.111089999999,58.2583059,524.6447611791341,53588.8519508603,0.0,0.0,0.0,6952.7369986423955,85.9244248884594,5239.294200515817,4236.5385159754815,9297.587051695302,0.027999999999999997,32607.70551461788,0.0
2016-07-21T13:00:00.0,9661.365514617879,22946.34,4961.95133,70.0976111,552.3108801675935,63347.62211307142,0.0,0.0,0.0,6142.028304599603,75.90539521693539,4628.377757130206,3519.337210018275,7723.603586047217,0.03,32607.70551461788,0.0
2016-07-21T14:00:00.0,8543.17551461788,24064.53,5116.34026,63.89847220000001,558.1186642845289,70737.65212624884,0.0,0.0,0.0,5023.838304599605,62.086400958302136,3785.7561559940323,3519.337210018275,7723.603586047217,0.029,32607.70551461788,0.0
2016-07-21T15:00:00.0,7064.115514617878,25543.59,5368.62492,58.4389445,556.3065930428311,77130.67160829008,0.0,0.0,0.0,3544.778304599603,43.807645426438896,2671.19789185603,3519.337210018275,7723.603586047217,0.029,32607.70551461788,0.0
2016-07-21T16:00:00.0,5840.455514617879,26767.25,6527.62725,45.493611,541.67529396927,82156.84816619333,0.0,0.0,0.0,2321.1183045996036,28.685214967823466,1749.0984736477722,3519.337210018275,7723.603586047217,0.029,32607.70551461788,0.0
2016-07-21T17:00:00.0,4959.545514617879,27648.16,8410.8078,40.920111,524.8668979370934,85101.92297588829,0.0,0.0,0.0,1440.208304599604,17.798612304257674,1085.2812380644923,3519.337210018275,7723.603586047217,0.031,32607.70551461788,0.0
2016-07-21T18:00:00.0,4644.42551461788,27963.28,10358.3656,37.401028,501.7453992413511,85500.0,0.0,0.0,0.0,1125.0883045996052,13.904245988353846,847.8198773386491,3519.337210018275,7723.603586047217,0.032,32607.70551461788,0.0
2016-07-21T19:00:00.0,4458.735514617878,28148.97,12142.516,34.806917,478.24861722970496,83713.05786338587,0.0,0.0,0.0,939.3983045996029,11.609422171394614,707.8915958167447,3519.337210018275,7723.603586047217,0.033,32607.70551461788,0.0
2016-07-21T20:00:00.0,4310.8555146178805,28296.85,13741.6341,33.306278000000006,455.0511224010996,80002.03704524983,0.0,0.0,0.0,791.5183045996055,9.78186793556112,596.4553619244585,3519.337210018275,7723.603586047217,0.03,32607.70551461788,0.0
2016-07-21T21:00:00.0,4310.035514617881,28297.67,14835.0369,31.306083,431.5267123366607,74580.46189322151,0.0,0.0,0.0,790.6983045996058,9.771734080588287,595.8374439383101,3519.337210018275,7723.603586047217,0.033,32607.70551461788,0.0
2016-07-21T22:00:00.0,4519.40551461788,28088.3,14699.9305,31.750028000000004,409.99236341724895,68064.86602320703,0.0,0.0,0.0,790.6983045996058,9.771734080588287,595.8374439383101,3728.707210018274,8183.090923096769,0.035,32607.70551461788,0.0
2016-07-21T23:00:00.0,4976.805514617878,27630.9,14153.7868,31.670471999999997,388.0140694978372,62143.8638902421,0.0,0.0,0.0,790.6983045996058,9.771734080588287,595.8374439383101,4186.107210018272,9186.90955979957,0.036000000000000004,32607.70551461788,0.0
2016-07-22T00:00:00.0,0.0,26853.22,13313.2545,32.487667,366.11533157842547,57772.82409398001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,26853.22,0.0
2016-07-22T01:00:00.0,0.0,26074.7,12049.2592,32.436221999999994,333.6276645784255,44459.569593980006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,26074.7,0.0
2016-07-22T02:00:00.0,0.0,25395.46,10069.6064,34.211361,301.1914425784255,32410.310393980006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,25395.46,0.0
2016-07-22T03:00:00.0,0.0,25404.69,8462.88416,37.717721999999995,266.9800815784255,22340.703993980005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,25404.69,0.0
2016-07-22T04:00:00.0,0.0,25047.24,7307.99062,39.235361,229.2623595784255,13877.819833980006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,25047.24,0.0
2016-07-22T05:00:00.0,5814.092192603011,23760.22,6451.08792,39.043778,190.0269985784255,6569.829213980006,0.0,0.0,0.0,5814.092192603011,71.85264277872773,4381.258706019983,0.0,0.0,0.035,29574.312192603014,0.0
2016-07-22T06:00:00.0,9851.56551461788,22756.14,6058.06241,44.112361,222.83586335715324,4500.0,0.0,0.0,0.0,7861.15225680143,97.15094742662784,5923.838257721209,1990.41325781645,4368.198344854606,0.032,32607.70551461788,0.0
