Date,elecCEF,elecCampus,cwLoads,hwLoads,hwStorage,cwStorage,gHeater,elecHeater,hwHeater,elecHRC,hwHRC,cwHRC,elecChiller,cwChiller,elecPrice,elecGrid,gasGrid,umHot,umCold
2016-01-01T08:00:00.0,214.22646608358673,18994.70526401096,2647.9027297634548,137.1562216440837,60.0,9000.0,126.01556827032663,214.22646605955526,107.11323302977763,2.3909296384026114e-8,2.9547968543701714e-10,1.801705399006202e-8,1.2216751061613127e-10,2.681111149017497e-10,0.03027335,19208.931730094548,126.01556827032663,0.042988625679031514,3.0257326761744274e-10
2016-01-01T09:00:00.0,1280.8920583921538,18727.655570814342,2630.488401760525,136.77772216796876,30.00000001166846,6352.0972702551335,145.84603818232807,247.9382649099577,123.96913245497885,1032.9537934820733,12.765614557062959,778.3911315282292,1.2281054645559865e-10,2.6952233344072037e-10,0.03021553,20008.547629206496,145.84603818232807,0.04297515950494879,3.025732671529196e-10
2016-01-01T10:00:00.0,3619.190506928185,18768.513689507377,2570.219885728624,146.401444744534,30.000000015246545,4500.0000000234095,122.59632210835689,208.4137475842067,104.20687379210335,3410.7767593438566,42.15160612673388,2570.219885776456,1.2189778692538447e-10,2.6751917422065676e-10,0.02839699,22387.704196435567,122.59632210835689,0.04296485370671663,2.9871233751150775e-10
2016-01-01T11:00:00.0,10252.134819222987,18883.712595621742,2505.039331122505,152.72180491553414,30.00000004325656,4500.000000071807,176.09275919869228,299.35769063777684,149.67884531888842,9952.777128585089,122.99999999765149,7499.999999856797,1.2169693718085003e-10,2.670783855963877e-10,0.028627499999999997,29135.84741484473,176.09275919869228,0.04295950950894319,2.9747487666304115e-10
2016-01-01T12:00:00.0,10253.944161119847,19094.819592895507,2438.775455593533,153.6264723841349,149.99999995615372,9494.960668806663,177.1570778878888,301.1670324094109,150.58351620470546,9952.777128710315,122.99999999919908,7499.999999951163,1.2185563812535088e-10,2.674266736719284e-10,0.02977012,29348.763754015352,177.1570778878888,0.042956149614024705,2.974748752819262e-10
2016-01-01T13:00:00.0,84.2381828757446,19494.038597886833,2478.138873155382,162.16205551995168,269.9999998555901,14556.18521316486,49.551872206265394,84.23818275065116,42.11909137532558,1.249719604378624e-7,1.5444484423764883e-9,9.417368551076148e-8,1.214761222933189e-10,2.6659378109405895e-10,0.03117709,19578.276780762575,49.551872206265394,0.042964195930913315,2.974748761136036e-10
2016-01-01T14:00:00.0,82.91434270212062,19403.27168362088,2509.201355319553,161.50013871934678,149.99999996581735,12078.046340104214,48.77314273318966,82.91434264642241,41.457171323211206,5.557689096272456e-8,6.868392108019014e-10,4.188043968304277e-8,1.2132513112285134e-10,2.6626241303351476e-10,0.03054824,19486.186026322997,48.77314273318966,0.04296742097170518,2.974748767415654e-10
2016-01-01T15:00:00.0,10029.673254394449,19118.93837931315,2520.185173068576,161.49094419691298,30.000000001968132,9568.844984827105,45.23301507249543,76.89612562324223,38.448062811621114,9952.777128771082,122.99999999995006,7499.999999996954,1.2549318803896497e-10,2.754097090790611e-10,0.02802933,29148.6116337076,45.23301507249543,0.042881385170470424,2.97474876920565e-10
2016-01-01T16:00:00.0,10261.69297160081,19072.2637049018,2551.6851496717663,157.50069461398658,30.000000001799435,14548.659811756057,181.7152016630983,308.9158428272671,154.45792141363356,9952.777128773412,122.99999999997884,7499.999999998709,1.311605891080661e-10,2.8784749398250033e-10,0.02593477,29333.956676502614,181.7152016630983,0.042773192845467226,2.9747487756594436e-10
2016-01-01T17:00:00.0,10230.554601544278,19019.74845343696,2670.5115184868705,141.93152739206948,149.99999999427092,19496.974662083587,163.39851339465517,277.7774727709138,138.8887363854569,9952.777128773234,122.99999999997664,7499.999999998575,1.3019525681690558e-10,2.857289575931738e-10,0.02391708,29250.303054981243,163.39851339465517,0.04279095607615524,2.9747488000492734e-10
2016-01-01T18:00:00.0,10005.968165681446,19035.546841227213,2777.3055293782554,125.400583597819,269.9999999437106,24326.463143595876,31.28884524006995,53.19103690811891,26.595518454059455,9952.777128773198,122.99999999997621,7499.999999998548,1.300273499515138e-10,2.8536046603062324e-10,0.02166984,29041.515006908663,31.28884524006995,0.04279406392234451,2.974748822178315e-10
2016-01-01T19:00:00.0,9952.777129030479,19034.200786132813,2920.092561984592,108.82369442621868,294.23772886384995,29049.15761421675,1.512751157142649e-7,2.5716769671425034e-7,1.2858384835712517e-7,9952.777128773183,122.99999999997603,7499.9999999985375,1.299617985446043e-10,2.8521660568099965e-10,0.02037701,28986.977915163297,1.512751157142649e-7,0.04279406392234452,2.974748852124164e-10
2016-01-01T20:00:00.0,9952.777128858701,19078.787884521484,2971.398107231988,112.26530543433296,308.456828630113,33629.06505223128,5.02454722927531e-8,8.541730289768026e-8,4.270865144884013e-8,9952.777128773154,122.99999999997566,7499.999999998515,1.2982994589754935e-10,2.849272393836399e-10,0.02045664,29031.565013380186,5.02454722927531e-8,0.04279406392234469,2.9747488631874174e-10
2016-01-01T21:00:00.0,9952.777128948215,18959.38996893989,3062.2754332139757,112.27711142222088,319.2343173023868,38157.66694499839,1.0288884816709827e-7,1.7491104188406707e-7,8.745552094203353e-8,9952.777128773176,122.99999999997594,7499.999999998532,1.29930692242546e-10,2.851483392058684e-10,0.0211219,28912.167097888105,1.0288884816709827e-7,0.04279406392234477,2.974748882832744e-10
2016-01-01T22:00:00.0,10176.52255305751,19084.2973695204,3116.363413492839,114.91549992667304,330.0000000315217,42595.39151178353,131.6149554612411,223.74542428410984,111.87271214205492,9952.777128773268,122.99999999997706,7499.999999998601,1.3036792268647682e-10,2.861078933557407e-10,0.02440677,29260.819922577906,131.6149554612411,0.04278775971638236,2.9747488947789815e-10
