Date,CW_loads,HW_loads,Campus_KWH,Electricity_prices,carbon
2016-07-13T18:00:00,14168.6457,36.513639000000005,28776.88,0.032,145.21520008211462
2016-07-13T19:00:00,15433.8772,35.917305999999996,28921.88,0.032,151.68877938758678
2016-07-13T20:00:00,17117.7106,31.525361,29222.77,0.033,164.1078326521695
2016-07-13T21:00:00,18009.3124,30.043028000000003,29213.3,0.033,180.52427131509373
2016-07-13T22:00:00,18869.0485,27.835333000000002,29191.22,0.039,192.37871156664315
2016-07-13T23:00:00,18441.8029,27.403695000000003,28732.32,0.044000000000000004,204.53728980667444
2016-07-14T00:00:00,18943.773,28.191028000000003,27887.92,0.046,217.1744039786953
2016-07-14T01:00:00,18076.0461,28.864611,27074.88,0.05,247.94403435811523
2016-07-14T02:00:00,16545.0831,30.284416999999998,25790.9,0.053,291.57625875698466
2016-07-14T03:00:00,13855.5717,31.091167,25480.51,0.046,306.3422112839221
2016-07-14T04:00:00,11094.8587,28.401305999999998,25019.91,0.038,302.1790964870864
2016-07-14T05:00:00,10111.037,35.903333,23838.73,0.033,297.0342079924206
2016-07-14T06:00:00,9119.347170000001,34.442278,22875.47,0.031,288.0861239570262
2016-07-14T07:00:00,8249.617982,32.23261112,22183.08212,0.027999999999999997,288.3100584031656
2016-07-14T08:00:00,7745.63423,31.07527771,21684.08561,0.027000000000000003,278.18343483688494
2016-07-14T09:00:00,7371.652690000001,36.375054999999996,21025.54,0.026000000000000002,276.81560495298214
2016-07-14T10:00:00,6043.59249,38.095,20942.68,0.026000000000000002,277.6673418172299
2016-07-14T11:00:00,6015.02077,40.563833,21115.37,0.026000000000000002,284.1920126059108
2016-07-14T12:00:00,5590.03468,46.43369439999999,21690.28,0.027000000000000003,284.4104396997265
2016-07-14T13:00:00,5238.78006,51.8552501,22878.84,0.027999999999999997,271.3468371690173
2016-07-14T14:00:00,6408.37494,51.005361,24380.52,0.028999999999999998,209.02440237549789
2016-07-14T15:00:00,8178.162009999999,39.2170557,26125.74,0.027000000000000003,164.1486007647591
2016-07-14T16:00:00,10720.7661,37.5085,27378.64,0.027999999999999997,151.77088617163636
2016-07-14T17:00:00,13579.2753,34.323083000000004,28272.98,0.028999999999999998,144.10685081904072
2016-07-14T18:00:00,15594.7753,32.087195,28773.9,0.032,148.8140370409136
2016-07-14T19:00:00,15050.3865,32.014778,28912.47,0.034,156.7772095937757
2016-07-14T20:00:00,15989.8795,31.38925,28985.43,0.036000000000000004,165.6631116113764
2016-07-14T21:00:00,16836.736,30.542778000000002,28837.21,0.039,170.87278074620463
2016-07-14T22:00:00,16628.7175,29.843555,28667.07,0.042,183.95257954340755
