Date,CW_loads,HW_loads,Campus_KWH,Electricity_prices,carbon
2016-01-01T08:00:00,2647.9027297634548,137.1562216440837,18994.705264010958,0.03027335,46.33947393538696
2016-01-01T09:00:00,2630.488401760525,136.77772216796876,18727.655570814342,0.03021553,30.833190198829136
2016-01-01T10:00:00,2570.219885728624,146.401444744534,18768.513689507374,0.02839699,22.68220626438487
2016-01-01T11:00:00,2505.039331122505,152.72180491553414,18883.712595621742,0.028627499999999997,22.467232952078596
2016-01-01T12:00:00,2438.775455593533,153.6264723841349,19094.819592895507,0.02977012,15.047258365876706
2016-01-01T13:00:00,2478.138873155382,162.16205551995168,19494.038597886833,0.03117709,27.40130149045836
2016-01-01T14:00:00,2509.201355319553,161.50013871934678,19403.271683620882,0.03054824,20.614739675847762
2016-01-01T15:00:00,2520.185173068576,161.49094419691298,19118.93837931315,0.02802933,16.38133384808416
2016-01-01T16:00:00,2551.6851496717663,157.50069461398658,19072.263704901798,0.02593477,49.12164373015109
2016-01-01T17:00:00,2670.5115184868705,141.93152739206948,19019.74845343696,0.02391708,71.87740304345752
2016-01-01T18:00:00,2777.3055293782554,125.40058359781901,19035.546841227213,0.02166984,78.51702360036089
2016-01-01T19:00:00,2920.092561984592,108.82369442621868,19034.200786132813,0.02037701,81.71013791434792
2016-01-01T20:00:00,2971.398107231988,112.26530543433296,19078.787884521484,0.02045664,84.35865124292395
2016-01-01T21:00:00,3062.2754332139757,112.27711142222088,18959.38996893989,0.021121900000000002,81.29599680543076
2016-01-01T22:00:00,3116.363413492839,114.91549992667305,19084.297369520402,0.02440677,67.58640873015872
2016-01-01T23:00:00,2885.4513685438374,119.54602791468302,19458.19609686957,0.03293,38.546672621706115
2016-01-02T00:00:00,2985.437447170681,130.31372230741712,20335.493663262263,0.04455119999999999,54.89531814030735
2016-01-02T01:00:00,2874.0833103434247,117.20766620424057,20257.040788506398,0.04543714,84.16455348209612
2016-01-02T02:00:00,2827.55318617079,110.26033371183607,20191.89381171333,0.04426684,82.11452039132254
2016-01-02T03:00:00,2776.615716959636,108.72261136796742,19945.822607693146,0.04108822,83.54745986395014
2016-01-02T04:00:00,2420.2245330132378,115.25794452243382,19800.483349202477,0.03705595,85.76295102701766
2016-01-02T05:00:00,2629.8124731445314,112.79588885413277,19593.17001030816,0.03410208,76.91552962819162
2016-01-02T06:00:00,2846.467553168403,114.28722222646076,19355.840943264437,0.03032045,69.27418675777467
2016-01-02T07:00:00,2830.455942247179,118.60427771462335,19093.013096923827,0.03039342,62.282238306598245
2016-01-02T08:00:00,2823.4906938340932,118.29961127599078,18908.64208991157,0.02944288,50.38731663823507
2016-01-02T09:00:00,2743.2522947184243,117.7068334473504,18793.091746893988,0.02843559,32.787088414051354
