Date,CW_loads,HW_loads,Campus_KWH,Electricity_prices,carbon
2015-07-01T07:00:00,10155.821674804687,32.4301111125946,22210.801751505533,0.03718,409.54357931047366
2015-07-01T08:00:00,9527.263775227864,33.159194405873606,21591.9370690918,0.03382763,408.17565097863326
2015-07-01T09:00:00,8944.368027886285,32.33816678153144,21110.728818562828,0.03373252,411.9912329160794
2015-07-01T10:00:00,8173.245323621962,32.300222145716354,21007.558900621203,0.03205883,415.0314543660637
2015-07-01T11:00:00,7597.6388731553825,27.330138960414466,21088.98510179308,0.03167886,414.25159479647004
2015-07-01T12:00:00,7651.314687771267,29.814138780699835,21715.721362304685,0.033253410000000004,427.8695823589019
2015-07-01T13:00:00,8009.872628851997,44.50661153157553,23084.515510118268,0.04003986,430.7128159511762
2015-07-01T14:00:00,8941.969856770833,40.904194412231455,24547.19894748264,0.041429360000000005,425.0072121464264
2015-07-01T15:00:00,10942.24295952691,44.075583202573995,26325.713682250982,0.04208975,422.2199098266275
2015-07-01T16:00:00,13043.455820855037,40.415333398183186,27520.369466213648,0.04395083,428.67541004312113
2015-07-01T17:00:00,15407.791531032986,36.85111112806532,28468.251889105897,0.04687434,422.3711526348316
2015-07-01T18:00:00,18180.212752278647,34.51713916460673,29060.671739501948,0.0536424,419.3820616865133
2015-07-01T19:00:00,18832.1294265408,32.238610927793715,29156.4423880344,0.06038737,417.56151383621255
2015-07-01T20:00:00,18140.2682796224,32.81008342689938,29028.9140500217,0.07804000000000001,417.7149217048996
2015-07-01T21:00:00,18121.928065863714,32.404166584014895,29101.679168294268,0.09151188,414.617210723417
2015-07-01T22:00:00,17888.68741156684,31.67205540921953,28774.321602105036,0.11371094,415.1464356941626
2015-07-01T23:00:00,18178.863272569444,30.842194462352328,28333.499801771373,0.13320458999999998,422.6333037366293
2015-07-02T00:00:00,17286.900445963543,31.565361122025386,27378.01476196289,0.15,426.15192555939456
2015-07-02T01:00:00,15188.786809895833,31.860750034650174,26049.578615180122,0.12438203,428.72499204877
